Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Sub-Saharan Africa,SSF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.41486001014709,1.37776005268097,1.45711994171143,1.45457005500794,1.52420997619629,1.57669997215271,1.63738000392914,1.72324001789093,1.8309600353241,1.96464002132416,2.06377005577087,2.20421004295349,2.35640001296997,2.41128993034363,2.46070003509521,2.58812999725342,2.69552993774414,2.74095988273621,2.87684011459351,3.01756000518799,3.07052993774414,3.19055008888245,3.31670999526977,3.46866011619568,3.63604998588562,3.70559000968933,3.78944993019104,3.89790010452271,3.98570990562439,4.03235006332397,4.38447999954224,4.7371997833252,5.08393001556396,5.46747016906738,5.72870016098022,6.05515003204346,6.24377012252808,6.42028999328613,6.74998998641968,7.13790988922119,7.58255004882812,7.91926002502441,8.23978996276855,8.56149959564209,8.72679042816162,8.83660984039307,8.84762001037598,8.98320960998535,9.08197975158691,9.09492015838623,9.19791030883789,9.27116012573242,,,,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,452.6533556774785,471.9319333121912,496.105588960377,525.1864164259835,563.8506669352022,601.8885929456375,638.9707007068763,664.401307345425,703.4621341481184,761.1114031921702,817.6834939330389,884.8789863691284,1002.0015269077584,1201.531529545241,1362.1891909778633,1488.937630616232,1589.7336654380276,1766.278816544922,2055.4940430146,2335.1868680370912,2587.0099259410363,2628.6169990817807,2554.0760531219253,2561.169336155957,2614.330282692896,2690.5916183601234,3118.57247275326,3487.8766637539397,3829.9922477121854,3930.506669630089,4338.943330253209,4453.896415547334,4679.982005007737,4685.295642604008,4967.012359835706,5463.196242405318,5507.223439676663,5408.569535221599,5302.339566833719,5401.227188628402,5512.561771638674,5404.202698228484,5539.324650026919,6129.866382739802,6818.003753248356,7290.566145329703,7803.194672226012,8685.331086807928,9425.737816048226,8827.04322994899,9555.06543969498,10496.9310026996,10597.846078259512,10759.345733668932,10912.244777563805,10191.975251266247,10239.465664573798,10784.395089629656,11344.728168656036,11417.5958587724,10999.491758178092,12472.907415719084,12876.237712407245,13313.857582600129,13717.090995633784,14405.848459552815
World,WLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03683495521545,3.78288507461548,3.90370011329651,3.86491990089417,4.050784945487974,3.943519949913025,4.02098989486694,3.9919849634170497,4.04881000518799,4.22755002975464,4.65950012207031,4.18953990936279,4.06764507293701,4.03481006622315,4.34479999542236,4.20045018196106,4.21141505241394,4.154150009155275,4.09265494346619,4.182930231094365,4.15775012969971,4.34224486351013,4.199107104917225,3.86129930773508,3.569274751380525,,
World,WLD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,56.6800003051758,57.060001373291,57.8199996948242,58.6199989318848,59.3800010681152,60.1300010681152,60.8600006103516,61.5800018310547,62.4199981689453,63.1699981689453,63.8499984741211,64.6500015258789,66.5899963378906,67.25,67.9499969482422,68.4800033569336,69.0,69.5100021362305,70.0500030517578,70.629997253418,71.1699981689453,73.9700012207031,75.1699981689453,75.6600036621094,75.9199981689453,76.2600021362305,76.6600036621094,77.1699981689453,77.5899963378906,77.5,77.5999984741211,78.4400024414062,78.9000015258789,79.3099975585938,80.1699981689453,80.5899963378906,80.8399963378906,81.1900024414062,81.6800003051758,82.129997253418,82.5599975585938,82.8300018310547,83.2399978637695,83.3399963378906,83.5899963378906,83.8399963378906,84.120002746582,84.370002746582,84.5899963378906,
World,WLD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,74.4199981689453,74.5299987792969,74.7900009155273,75.2699966430664,75.7600021362305,76.2099990844727,76.6500015258789,77.0800018310547,77.4899978637695,77.9599990844727,78.379997253418,78.7799987792969,79.3199996948242,80.6100006103516,80.9899978637695,81.4000015258789,81.7300033569336,82.120002746582,82.5299987792969,82.870002746582,83.2099990844727,83.5199966430664,84.7200012207031,85.9599990844727,86.2300033569336,86.3899993896484,86.5599975585938,86.879997253418,87.3300018310547,87.5899963378906,87.7099990844727,87.5299987792969,87.8499984741211,88.1100006103516,88.3399963378906,88.6100006103516,88.8600006103516,89.0199966430664,89.25,89.4499969482422,89.8000030517578,90.0199966430664,90.120002746582,90.3000030517578,90.25,90.3899993896484,90.5100021362305,90.6800003051758,90.8000030517578,90.9100036621094,
World,WLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,65.4199981689453,65.5699996948242,65.879997253418,66.5,67.1500015258789,67.75,68.3499984741211,68.9300003051758,69.4899978637695,70.1500015258789,70.7300033569336,71.2699966430664,71.9400024414062,73.5500030517578,74.0699996948242,74.629997253418,75.0599975585938,75.5100021362305,75.9700012207031,76.4199981689453,76.870002746582,77.3000030517578,79.3000030517578,80.5199966430664,80.9000015258789,81.120002746582,81.370002746582,81.7399978637695,82.2200012207031,82.5599975585938,82.5699996948242,82.5299987792969,83.120002746582,83.4800033569336,83.8000030517578,84.370002746582,84.7099990844727,84.9100036621094,85.2099990844727,85.5599975585938,85.9599990844727,86.2799987792969,86.4700012207031,86.7600021362305,86.7900009155273,86.9800033569336,87.1699981689453,87.3899993896484,87.5800018310547,87.7399978637695,
World,WLD,"Population, total",SP.POP.TOTL,3021512598.0,3062768116.0,3117372187.0,3184063049.0,3251249170.0,3318979339.0,3389042165.0,3458932230.0,3530576858.0,3604694154.0,3680493750.0,3758515396.0,3834345191.0,3910964219.0,3987186772.0,4061959945.0,4135644231.0,4208840894.0,4283309396.0,4359930896.0,4437473406.0,4516792587.0,4599385851.0,4682734714.0,4765813206.0,4850494238.0,4937459951.0,5026770385.0,5116898810.0,5207378374.0,5298962018.0,5388203305.0,5476822930.0,5564459142.0,5650534421.0,5736205135.0,5822327903.0,5908180322.0,5993730786.0,6078069822.0,6161528496.0,6244739668.0,6327171255.0,6409352386.0,6492354627.0,6575410029.0,6659536021.0,6744049498.0,6830080867.0,6916168196.0,7000860073.0,7086704141.0,7176482165.0,7265404737.0,7353532223.0,7441084771.0,7528221579.0,7613788655.0,7696159728.0,7777162476.0,7853863139.0,7919567995.0,7988550201.0,8062923417.0,8140897523.0,8215424893.0
World,WLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8516998291016,83.341438293457,82.5055770874023,81.5889434814453,80.4896774291992,80.6055221557617,79.8627777099609,81.1511535644531,80.4256973266602,80.6614608764648,81.1098175048828,81.634407043457,81.9349670410156,82.7255020141602,83.2989273071289,83.5496063232422,84.1880035400391,85.0202484130859,85.3206329345703,86.4949798583984,88.2013168334961,89.0043411254883,88.5195999145508,87.7716217041016,88.0860290527344,88.3091735839844,88.1251831054688,87.8672790527344,88.4609909057617,88.2010192871094,88.0505294799805,87.8868026733398,88.0408477783203,88.6989212036133,91.0532073974609,87.3170776367188,88.0215835571289,
World,WLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,94.3479766845703,82.0360717773438,82.4248809814453,84.3071212768555,84.6003799438477,86.6580429077148,88.3030471801758,89.1230697631836,88.5938110351562,88.9636993408203,90.905647277832,91.8621597290039,93.3778991699219,94.342658996582,95.3358993530273,96.2113876342773,96.4714202880859,96.8358535766602,97.9373168945312,97.4801864624023,96.423828125,96.1383590698242,96.3400268554688,96.4698333740234,96.9669418334961,96.5076065063477,96.4706726074219,97.8314514160156,97.1794967651367,98.5413284301758,99.119873046875,99.1644821166992,99.4441604614258,100.94140625,101.587272644043,101.717559814453,101.727363586426,102.686042785645,102.902557373047,102.711402893066,102.512619018555,102.36930847168,102.895118713379,102.981788635254,101.604377746582,100.999900817871,102.124237060547,101.750663757324,99.1445083618164,99.1449432373047,99.6324920654297,99.4474105834961,100.37085723877,100.728790283203,102.159400939941,
World,WLD,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.802890002727509,0.80188000202179,0.801180005073547,0.798940002918243,0.795029997825623,0.824159979820251,0.841189980506897,0.84510999917984,0.844539999961853,0.844730019569397,0.847270011901855,0.848089993000031,0.846279978752136,0.843219995498657,0.847809970378876,0.852819979190826,0.865700006484985,0.871290028095245,0.874509990215302,0.876579999923706,0.881770014762878,0.889890015125275,0.896170020103455,0.901690006256104,0.905709981918335,0.907840013504028,0.910130023956299,0.915579974651337,0.91813999414444,0.922710001468658,0.923500001430511,0.928449988365173,0.9305499792099,0.95074999332428,0.951799988746643,0.954339981079102,0.958519995212555,0.961099982261658,0.967700004577637,0.972410023212433,0.974799990653992,0.976580023765564,0.980780005455017,0.997510015964508,0.99752002954483,0.999339997768402,1.00724995136261,1.00487995147705,0.982209980487823,0.983560025691986,0.982529997825623,,,,,
